ProductKey,Supplier,HierarchyLevel1,HierarchyLevel2,DIorDOM,Seasonal
35370,70986,34400,67054,DOM,False
25021,70986,34400,8226,DOM,False
14614,70986,34400,3163,DOM,False
22933,70986,34400,3163,DOM,False
14159,70986,34400,3163,DOM,False
63478,70986,34400,3163,DOM,False
77576,70986,34400,3163,DOM,False
6430,70986,34400,8226,DOM,False
35357,70986,34400,3163,DOM,False
55863,70986,34400,3163,DOM,False
72377,70986,34400,3163,DOM,False
14094,71542,34400,3163,DOM,False
55123,71542,34400,3163,DOM,False
15652,52283,34400,67054,DOM,False
74504,71542,34400,67054,DOM,False
46186,71542,34400,3163,DOM,False
17993,71542,34400,3163,DOM,False
72792,71542,34400,8226,DOM,False
36673,71542,34400,8226,DOM,False
53497,71542,34400,8226,DOM,False
50410,56306,58726,73855,DOM,False
14352,56306,58726,73855,DOM,False
64134,56306,58726,73855,DOM,False
75896,64798,58726,73855,DOM,False
45444,64798,58726,73855,DOM,False
38622,64798,58726,73855,DOM,False
12695,64798,58726,73855,DOM,False
57513,64798,58726,73855,DOM,False
65222,64798,58726,73855,DOM,False
33448,64798,58726,73855,DOM,False
18942,64798,58726,73855,DOM,False
63307,64798,58726,73855,DOM,False
55962,64798,58726,73855,DOM,False
41109,64798,58726,73855,DOM,False
31577,64798,58726,73855,DOM,False
3736,42384,58726,73855,DOM,False
45114,64798,58726,73855,DOM,False
12125,64798,58726,73855,DOM,False
21226,64798,58726,73855,DOM,False
27179,64798,58726,73855,DOM,False
29775,64798,58726,73855,DOM,False
63022,64798,58726,73855,DOM,False
17389,64798,58726,73855,DOM,False
43456,64798,58726,73855,DOM,False
55022,64798,58726,73855,DOM,False
77391,64798,58726,73855,DOM,False
77641,64798,58726,73855,DOM,False
842,64798,58726,73855,DOM,False
3425,64798,58726,73855,DOM,False
740,64798,58726,73855,DOM,False
18479,64798,58726,73855,DOM,False
66251,64798,58726,73855,DOM,False
62032,64798,58726,73855,DOM,False
80255,64798,58726,73855,DOM,False
15335,64798,58726,73855,DOM,False
80202,64798,58726,73855,DOM,False
49939,64798,58726,73855,DOM,False
3132,64798,58726,73855,DOM,False
18613,64798,58726,73855,DOM,False
43335,64798,58726,73855,DOM,False
24429,64798,58726,73855,DOM,False
57728,64798,58726,73855,DOM,False
36172,64798,58726,73855,DOM,False
68347,64798,58726,73855,DOM,False
13783,64798,58726,73855,DOM,False
60179,64798,58726,73855,DOM,False
43919,64798,58726,73855,DOM,False
51528,64798,58726,73855,DOM,False
53783,64798,58726,73855,DOM,False
77089,64798,58726,73855,DOM,False
17399,64798,58726,73855,DOM,False
9072,64798,58726,73855,DOM,False
23441,64798,58726,73855,DOM,False
3316,64798,58726,73855,DOM,False
47868,64798,58726,73855,DOM,False
49246,59582,77942,3986,DI,False
52718,24928,77942,3986,DOM,False
57290,24928,77942,3986,DOM,False
4890,21023,77942,3986,DOM,False
52711,21023,77942,3986,DOM,False
21073,21023,77942,3986,DOM,False
38728,4377,77942,3986,DI,False
58630,4377,77942,3986,DI,False
71338,55468,77942,3986,DI,False
80305,55468,77942,3986,DI,False
9466,55468,77942,3986,DI,False
8234,55468,77942,3986,DI,False
25716,55468,77942,3986,DI,False
33883,55468,77942,3986,DI,False
6778,55468,77942,3986,DI,False
64335,55468,77942,3986,DI,False
59290,55468,77942,3986,DI,False
46206,55468,77942,3986,DI,False
13440,55468,77942,3986,DI,False
40447,55468,77942,3986,DI,False
36319,55468,77942,3986,DI,False
57158,4377,77942,3986,DI,False
41387,4377,77942,3986,DI,False
38371,4377,77942,3986,DI,False
76471,55468,77942,3986,DI,False
56950,55468,77942,3986,DI,False
57295,55468,77942,3986,DI,False
58784,11970,69975,31435,DI,False
1898,11988,69975,31435,DI,False
38816,5943,69975,31435,DI,False
51830,11970,69975,31435,DI,False
42168,5943,69975,31435,DI,False
75250,11970,69975,31435,DI,False
51253,5943,69975,31435,DI,False
44634,5943,69975,31435,DI,False
46551,5943,69975,31435,DI,False
41741,5943,69975,31435,DI,False
33768,11970,69975,31435,DI,False
12244,5943,69975,31435,DI,False
73100,11970,69975,31435,DI,False
74623,5943,69975,31435,DI,False
55948,11988,69975,31435,DI,False
62901,11988,69975,31435,DI,False
14831,11988,69975,31435,DI,False
23889,11970,69975,31435,DI,False
75248,5943,69975,57189,DI,False
25494,5943,69975,57189,DI,False
3717,11988,69975,31435,DI,False
59372,11988,69975,31435,DI,False
68349,11970,69975,31435,DI,False
26017,11988,69975,31435,DI,False
68662,11970,69975,57189,DI,False
61155,11970,69975,60761,DI,False
1166,5943,69975,57189,DI,False
65020,14733,69975,60761,DI,False
51088,11970,69975,60761,DI,False
6097,11988,69975,57189,DI,False
50751,11988,69975,57189,DI,False
43299,11988,69975,31435,DI,False
67570,11970,69975,31435,DI,False
52287,11988,69975,31435,DI,False
17286,5943,69975,57189,DI,False
52646,11970,69975,57189,DI,False
54812,5943,69975,31435,DI,False
42182,11970,69975,31435,DI,False
19238,5943,69975,31435,DI,False
79513,60488,69975,60761,DOM,False
21803,60488,69975,31435,DOM,False
16111,36567,69975,31435,DOM,False
4796,5943,69975,57189,DI,False
44535,11988,69975,31435,DI,False
69937,5943,69975,57189,DI,False
71840,11988,69975,31435,DI,False
38977,11988,69975,31435,DI,False
40965,11988,69975,31435,DI,False
47488,5943,69975,57189,DI,False
11454,14733,69975,60761,DI,False
27223,5943,69975,31435,DI,False
41022,11988,69975,31435,DI,False
18168,11988,69975,31435,DI,False
70954,11988,69975,57189,DI,False
74911,36567,69975,31435,DOM,False
45868,36567,69975,31435,DOM,False
65914,60488,69975,60761,DOM,False
54621,60488,69975,31435,DOM,False
24447,60488,69975,60761,DOM,False
73750,60488,69975,60761,DOM,False
71447,60488,69975,60761,DOM,False
21823,60488,69975,60761,DOM,False
50508,60488,69975,60761,DOM,False
60110,60488,69975,57189,DOM,False
70323,60488,69975,60761,DOM,False
65620,60488,69975,31435,DOM,False
56998,14733,69975,60761,DI,False
63711,14733,69975,60761,DI,False
33880,14733,69975,60761,DI,False
43052,14733,69975,60761,DI,False
14953,11988,69975,57189,DI,False
26309,14733,69975,57189,DI,False
6050,14733,69975,60761,DI,False
20447,14733,69975,60761,DI,False
21912,11970,69975,57189,DI,False
50893,14733,69975,60761,DI,False
77788,5943,69975,57189,DI,False
21575,11988,69975,31435,DI,False
63357,14733,69975,60761,DI,False
39418,14733,69975,57189,DI,False
41940,14733,69975,60761,DI,False
77718,14733,69975,60761,DI,False
18363,5943,69975,57189,DI,False
11959,11970,69975,57189,DI,False
49289,14733,69975,60761,DI,False
62822,5943,69975,57189,DI,False
58394,11988,69975,31435,DI,False
33825,11970,69975,60761,DI,False
13523,14733,69975,57189,DI,False
75894,11988,69975,57189,DI,False
38864,10663,69975,31435,DOM,False
68305,60488,69975,60761,DOM,False
76116,60488,69975,31435,DOM,False
38378,60488,69975,31435,DOM,False
71114,60488,69975,31435,DOM,False
37796,60488,69975,31435,DOM,False
54442,10663,69975,31435,DOM,False
48253,10663,69975,31435,DOM,False
75231,10663,69975,31435,DOM,False
39506,10663,69975,31435,DOM,False
29941,10663,69975,31435,DOM,False
7621,35692,69975,31435,DOM,False
6307,60488,69975,60761,DOM,False
27643,60488,69975,60761,DOM,False
30239,36567,69975,31435,DOM,False
78005,60488,69975,57189,DOM,False
63039,60488,69975,31435,DOM,False
32730,36567,69975,31435,DOM,False
26677,60488,69975,31435,DOM,False
66033,60488,69975,31435,DOM,False
64463,60488,69975,31435,DOM,False
74441,60488,69975,60761,DOM,False
43688,35692,69975,31435,DOM,False
66945,35692,69975,60761,DOM,False
45686,40409,69975,60761,DOM,False
62083,35692,69975,31435,DOM,False
75696,35692,69975,57189,DOM,False
73246,35692,69975,31435,DOM,False
21865,35692,69975,31435,DOM,False
11433,35692,69975,60761,DOM,False
1411,35692,69975,31435,DOM,False
56310,10663,69975,60761,DOM,False
31496,10663,69975,60761,DOM,False
7681,10663,69975,60761,DOM,False
7625,35692,69975,60761,DOM,False
42781,35692,69975,60761,DOM,False
10401,35692,69975,60761,DOM,False
57653,35692,69975,31435,DOM,False
64492,4677,69975,31435,DOM,False
14582,4677,69975,31435,DOM,False
76630,4677,69975,31435,DOM,False
49989,4677,69975,60761,DOM,False
4895,4677,69975,31435,DOM,False
2720,4677,69975,31435,DOM,False
63477,4677,69975,31435,DOM,False
28673,4677,69975,31435,DOM,False
2514,4677,69975,31435,DOM,False
46803,4677,69975,31435,DOM,False
66601,44724,64807,71089,DI,True
73734,44724,64807,71089,DI,True
38161,44724,64807,71089,DI,True
23793,44724,64807,71089,DI,True
53346,44724,64807,71089,DI,True
5175,44724,64807,71089,DI,True
63961,14733,64807,54877,DI,True
30894,44724,64807,71089,DI,True
22146,14733,64807,54877,DI,True
77476,14733,64807,54877,DI,True
16600,14733,64807,54877,DI,True
21542,14733,64807,54877,DI,True
49134,51904,64807,71089,DOM,True
75168,51904,64807,54877,DOM,True
31561,51904,64807,71089,DOM,True
17323,51904,64807,54877,DOM,True
26078,51904,64807,71089,DOM,True
50160,51904,64807,54877,DOM,True
31129,44522,64807,54877,DOM,True
1276,44522,64807,54877,DOM,True
76211,44724,64807,71089,DI,True
52270,51904,64807,71089,DOM,True
63101,51904,64807,71089,DOM,True
23777,51904,64807,71089,DOM,True
39606,51904,64807,13249,DOM,True
52615,51904,64807,71089,DOM,True
44187,51904,64807,71089,DOM,True
56554,51904,64807,71089,DOM,True
23605,51904,64807,71089,DOM,True
15211,51904,64807,71089,DOM,True
66303,44522,64807,54877,DOM,True
20007,32888,64807,54877,DI,True
61571,61401,64807,54877,DOM,True
16099,61401,64807,54877,DOM,True
18909,76753,64807,71089,DOM,True
33321,76753,64807,71089,DOM,True
29338,32888,64807,54877,DI,True
39141,32888,64807,54877,DI,True
39393,25131,64807,71089,DOM,True
72011,25131,64807,71089,DOM,True
71190,25131,64807,71089,DOM,True
8910,25131,64807,71089,DOM,True
5862,25131,64807,13249,DOM,True
32415,76753,64807,71089,DOM,True
21714,25131,64807,71089,DOM,True
51692,25131,64807,71089,DOM,True
80033,25131,64807,71089,DOM,True
65348,25131,64807,13249,DOM,True
44918,25131,64807,54877,DOM,True
27676,25131,64807,54877,DOM,True
37229,25131,64807,54877,DOM,True
9202,25131,64807,13249,DOM,True
26180,25131,64807,13249,DOM,True
34309,25131,64807,54877,DOM,True
2159,25131,64807,71089,DOM,True
24183,25131,64807,54877,DOM,True
61793,25131,64807,71089,DOM,True
21869,25131,64807,71089,DOM,True
64078,25131,64807,71089,DOM,True
79322,25131,64807,13249,DOM,True
9889,76753,64807,13249,DOM,True
1617,25131,64807,71089,DOM,True
9905,25131,64807,71089,DOM,True
1965,25131,64807,71089,DOM,True
78290,25131,64807,71089,DOM,True
63154,25131,64807,54877,DOM,True
64091,25131,64807,71089,DOM,True
33585,25131,64807,54877,DOM,True
75332,25131,64807,54877,DOM,True
80272,55728,8825,31435,DOM,False
21051,71545,8825,57189,DOM,False
74884,71545,8825,57189,DOM,False
74080,71545,8825,31435,DOM,False
38538,71545,8825,31435,DOM,False
72128,71545,8825,31435,DOM,False
38444,55728,8825,31435,DOM,False
55118,55728,8825,31435,DOM,False
68348,55728,8825,31435,DOM,False
36060,71545,8825,31435,DOM,False
39127,5943,8825,57189,DI,False
41379,71545,8825,57189,DOM,False
46721,71545,8825,57189,DOM,False
5396,13050,8825,60761,DOM,False
20402,67943,8825,31435,DOM,False
61305,13050,8825,57189,DOM,False
13850,67943,8825,31435,DOM,False
39850,71545,8825,60761,DOM,False
11137,5943,8825,57189,DI,False
11428,71545,8825,57189,DOM,False
8948,71545,8825,57189,DOM,False
18006,67943,8825,31435,DOM,False
34784,71545,8825,57189,DOM,False
67143,55728,8825,31435,DOM,False
66570,71545,8825,57189,DOM,False
36392,71545,8825,57189,DOM,False
79495,71545,8825,31435,DOM,False
4221,37490,8825,57189,DI,False
47317,71545,8825,57189,DOM,False
28751,71545,8825,57189,DOM,False
13714,55728,8825,31435,DOM,False
70767,55728,8825,31435,DOM,False
11197,71545,8825,57189,DOM,False
36370,71545,8825,57189,DOM,False
61055,55728,8825,31435,DOM,False
74357,71545,8825,31435,DOM,False
33636,71545,8825,31435,DOM,False
32963,71545,8825,57189,DOM,False
58746,71545,8825,31435,DOM,False
67270,71545,8825,31435,DOM,False
20716,55728,8825,31435,DOM,False
2294,71545,8825,31435,DOM,False
8790,55728,8825,31435,DOM,False
2579,71545,8825,57189,DOM,False
10037,71545,8825,57189,DOM,False
25111,71545,8825,31435,DOM,False
35525,71545,8825,31435,DOM,False
66394,71545,8825,31435,DOM,False
62823,71545,8825,31435,DOM,False
9064,71545,8825,57189,DOM,False
16039,55728,8825,57189,DOM,False
73656,55728,8825,57189,DOM,False
50690,67943,8825,31435,DOM,False
29968,71545,8825,57189,DOM,False
53514,71545,8825,60761,DOM,False
79216,71545,8825,60761,DOM,False
17673,71545,8825,60761,DOM,False
71874,13050,8825,60761,DOM,False
39284,71545,8825,60761,DOM,False
21365,71545,8825,60761,DOM,False
75844,71545,8825,60761,DOM,False
41439,55728,8825,60761,DOM,False
64729,14733,8825,57189,DI,False
31402,31096,8825,60761,DOM,False
176,71545,8825,60761,DOM,False
48435,71545,8825,31435,DOM,False
58132,55728,8825,60761,DOM,False
66481,13050,8825,31435,DOM,False
49484,37490,8825,57189,DI,False
64041,13050,8825,31435,DOM,False
59369,55728,8825,57189,DOM,False
40976,5943,8825,57189,DI,False
67457,13050,8825,31435,DOM,False
70797,55728,8825,31435,DOM,False
38953,71545,8825,60761,DOM,False
17811,55728,8825,31435,DOM,False
43132,13050,8825,60761,DOM,False
42173,55728,8825,60761,DOM,False
66504,55728,8825,31435,DOM,False
56914,71545,8825,60761,DOM,False
46232,55728,8825,57189,DOM,False
10338,55728,8825,57189,DOM,False
37822,67943,8825,31435,DOM,False
4834,71545,8825,31435,DOM,False
60153,67943,8825,31435,DOM,False
47348,67943,8825,60761,DOM,False
48684,71545,8825,57189,DOM,False
39846,55728,8825,31435,DOM,False
64466,71545,8825,60761,DOM,False
12349,67943,8825,31435,DOM,False
13919,67943,8825,31435,DOM,False
24419,14733,8825,60761,DI,False
58011,55728,8825,57189,DOM,False
49904,14733,8825,60761,DI,False
73667,71545,8825,57189,DOM,False
12440,13050,8825,31435,DOM,False
16674,67943,8825,31435,DOM,False
66974,13050,8825,57189,DOM,False
24412,67943,8825,31435,DOM,False
66204,13050,8825,57189,DOM,False
59440,13050,8825,31435,DOM,False
9185,71545,8825,31435,DOM,False
3791,71545,8825,60761,DOM,False
69228,71545,8825,60761,DOM,False
5147,71545,8825,60761,DOM,False
18999,5943,8825,57189,DI,False
10633,13050,8825,60761,DOM,False
2841,13050,8825,60761,DOM,False
68773,13050,8825,31435,DOM,False
1356,71545,8825,60761,DOM,False
79566,71545,8825,60761,DOM,False
61514,71545,8825,60761,DOM,False
66867,71545,8825,60761,DOM,False
73703,71545,8825,60761,DOM,False
64731,71545,8825,60761,DOM,False
52899,37490,8825,57189,DI,False
28117,71545,8825,57189,DOM,False
23111,55728,8825,31435,DOM,False
58659,55728,8825,31435,DOM,False
15351,13050,8825,60761,DOM,False
38844,55728,8825,31435,DOM,False
70678,71545,8825,60761,DOM,False
24821,71545,8825,57189,DOM,False
11603,37490,8825,57189,DI,False
50469,31096,8825,60761,DOM,False
44317,71545,8825,60761,DOM,False
53193,71545,8825,60761,DOM,False
44549,71545,8825,60761,DOM,False
16831,13050,8825,60761,DOM,False
38511,67943,8825,31435,DOM,False
14388,71545,8825,60761,DOM,False
51577,71545,8825,60761,DOM,False
72660,71545,8825,60761,DOM,False
71427,71545,8825,60761,DOM,False
1394,36567,8825,60761,DOM,False
58636,36567,8825,60761,DOM,False
31894,44522,8825,60761,DOM,False
53261,44522,8825,60761,DOM,False
39101,26162,8825,60761,DOM,False
48235,44522,8825,60761,DOM,False
12189,77640,8825,60761,DOM,False
28867,71545,8825,60761,DOM,False
43097,71545,8825,60761,DOM,False
12357,71545,8825,60761,DOM,False
63066,71545,8825,60761,DOM,False
2164,13050,8825,60761,DOM,False
25429,44522,8825,31435,DOM,False
69626,36567,8825,60761,DOM,False
80355,71545,8825,60761,DOM,False
23034,55728,8825,60761,DOM,False
31590,71545,8825,60761,DOM,False
42868,71545,8825,60761,DOM,False
55500,55728,8825,60761,DOM,False
21890,55728,8825,60761,DOM,False
46339,55728,8825,57189,DOM,False
79403,55728,8825,57189,DOM,False
39804,71545,8825,60761,DOM,False
10277,55728,8825,60761,DOM,False
75788,71545,8825,31435,DOM,False
12015,71545,8825,60761,DOM,False
68167,55728,8825,57189,DOM,False
38208,71545,8825,60761,DOM,False
29815,71545,8825,60761,DOM,False
34581,71545,8825,57189,DOM,False
71305,71545,8825,60761,DOM,False
59732,5943,8825,31435,DI,False
64042,5943,8825,31435,DI,False
6669,5943,8825,31435,DI,False
20551,55728,8825,31435,DOM,False
25441,55728,8825,57189,DOM,False
54573,71545,8825,60761,DOM,False
61518,55728,8825,60761,DOM,False
40794,13050,8825,60761,DOM,False
40648,67943,8825,60761,DOM,False
70353,71545,8825,60761,DOM,False
10145,71545,8825,60761,DOM,False
13842,67943,8825,31435,DOM,False
28421,55728,8825,60761,DOM,False
54965,55728,8825,57189,DOM,False
29170,71545,8825,60761,DOM,False
57141,13050,8825,60761,DOM,False
14314,5943,8825,31435,DI,False
35794,67943,8825,60761,DOM,False
19159,55728,8825,60761,DOM,False
70869,55728,8825,31435,DOM,False
70352,71545,8825,31435,DOM,False
32280,44522,8825,31435,DOM,False
39201,77640,8825,60761,DOM,False
2858,4074,8825,31435,DI,False
21879,4074,8825,31435,DI,False
4022,44522,8825,60761,DOM,False
31322,77640,8825,60761,DOM,False
80494,4074,8825,31435,DI,False
72615,36567,8825,31435,DOM,False
19672,44522,8825,60761,DOM,False
26460,44522,8825,60761,DOM,False
22505,44522,8825,60761,DOM,False
21361,44522,8825,60761,DOM,False
7031,44522,8825,60761,DOM,False
20470,44522,8825,60761,DOM,False
19182,4074,8825,60761,DI,False
68233,44522,8825,57189,DOM,False
58153,36567,8825,60761,DOM,False
15704,36567,8825,60761,DOM,False
11222,36567,8825,60761,DOM,False
71584,77640,8825,60761,DOM,False
30424,36567,8825,60761,DOM,False
34864,36567,8825,60761,DOM,False
8490,36567,8825,60761,DOM,False
42674,36567,8825,60761,DOM,False
75889,44522,8825,31435,DOM,False
6648,26162,8825,60761,DOM,False
66029,44522,8825,60761,DOM,False
36262,44522,8825,60761,DOM,False
69205,44522,8825,60761,DOM,False
22220,44522,8825,60761,DOM,False
66163,44522,8825,60761,DOM,False
79110,44522,8825,60761,DOM,False
74114,44522,8825,60761,DOM,False
1147,44522,8825,60761,DOM,False
54545,44522,8825,31435,DOM,False
31293,44522,8825,31435,DOM,False
68880,36567,8825,60761,DOM,False
41703,41130,8825,60761,DOM,False
36103,41130,8825,60761,DOM,False
17206,44522,8825,60761,DOM,False
27674,44522,8825,60761,DOM,False
70426,44522,8825,60761,DOM,False
33707,44522,8825,60761,DOM,False
6824,44522,8825,31435,DOM,False
49240,44522,8825,60761,DOM,False
75891,41130,8825,60761,DOM,False
62073,36567,8825,60761,DOM,False
77199,4074,8825,60761,DI,False
40179,44522,8825,60761,DOM,False
56988,44522,8825,60761,DOM,False
27378,44522,8825,60761,DOM,False
19836,44522,8825,60761,DOM,False
33463,44522,8825,60761,DOM,False
37897,55728,8825,60761,DOM,False
37758,55728,8825,60761,DOM,False
25648,71545,8825,60761,DOM,False
43418,71545,8825,60761,DOM,False
65232,71545,8825,31435,DOM,False
55778,31096,8825,60761,DOM,False
15107,71545,8825,60761,DOM,False
70771,71545,8825,60761,DOM,False
55815,55728,8825,60761,DOM,False
46806,13050,8825,60761,DOM,False
70900,71545,8825,60761,DOM,False
2229,71545,8825,60761,DOM,False
10513,71545,8825,60761,DOM,False
2724,71545,8825,60761,DOM,False
77993,13050,8825,31435,DOM,False
57971,71545,8825,60761,DOM,False
20033,31096,8825,60761,DOM,False
40512,55728,8825,60761,DOM,False
21253,31096,8825,60761,DOM,False
10818,71545,8825,60761,DOM,False
30578,67943,8825,31435,DOM,False
78416,55728,8825,60761,DOM,False
57399,71545,8825,60761,DOM,False
5158,55728,8825,57189,DOM,False
42819,55728,8825,31435,DOM,False
50971,71545,8825,60761,DOM,False
25927,55728,8825,60761,DOM,False
40256,71545,8825,60761,DOM,False
58442,31096,8825,60761,DOM,False
63079,55728,8825,60761,DOM,False
79623,71545,8825,60761,DOM,False
66555,71545,8825,60761,DOM,False
27176,55728,8825,57189,DOM,False
76820,71545,8825,60761,DOM,False
3285,71545,8825,60761,DOM,False
51453,55728,8825,31435,DOM,False
65533,71545,8825,60761,DOM,False
18711,71545,8825,60761,DOM,False
17519,55728,8825,57189,DOM,False
62667,55728,8825,60761,DOM,False
41293,71545,8825,60761,DOM,False
42839,71545,8825,60761,DOM,False
20799,71545,8825,60761,DOM,False
53719,14733,8825,60761,DI,False
47606,13050,8825,60761,DOM,False
40797,71545,8825,60761,DOM,False
34881,71545,8825,60761,DOM,False
52982,71545,8825,60761,DOM,False
9836,13050,8825,31435,DOM,False
22622,71545,8825,60761,DOM,False
13054,71545,8825,60761,DOM,False
23277,71545,8825,60761,DOM,False
56146,71545,8825,60761,DOM,False
26188,14733,8825,60761,DI,False
60660,71545,8825,60761,DOM,False
50262,55728,8825,60761,DOM,False
79171,71545,8825,31435,DOM,False
17056,71545,8825,60761,DOM,False
28337,71545,8825,60761,DOM,False
35731,71545,8825,60761,DOM,False
2299,71545,8825,60761,DOM,False
31995,14733,8825,60761,DI,False
58604,13050,8825,60761,DOM,False
12878,13050,8825,60761,DOM,False
40785,13050,8825,31435,DOM,False
69189,14733,8825,60761,DI,False
18924,5943,8825,31435,DI,False
77655,55728,8825,60761,DOM,False
45373,14733,8825,60761,DI,False
14959,71545,8825,31435,DOM,False
59288,71545,8825,60761,DOM,False
62966,71545,8825,60761,DOM,False
45438,5943,8825,31435,DI,False
40992,71545,8825,57189,DOM,False
56042,5943,8825,31435,DI,False
2588,44522,8825,57189,DOM,False
28436,77640,8825,57189,DOM,False
4173,44522,8825,31435,DOM,False
14387,44522,8825,57189,DOM,False
50152,77640,8825,57189,DOM,False
33142,4074,8825,60761,DI,False
67058,77618,8825,60761,DOM,False
25146,4074,8825,60761,DI,False
31697,77618,8825,60761,DOM,False
10063,36567,8825,60761,DOM,False
1448,77640,8825,60761,DOM,False
30396,32888,8825,60761,DI,False
71087,32888,8825,31435,DI,False
21774,44522,8825,31435,DOM,False
68158,44522,8825,57189,DOM,False
50295,77640,8825,57189,DOM,False
8199,44522,8825,31435,DOM,False
72952,44522,8825,31435,DOM,False
57098,77640,8825,31435,DOM,False
76821,44522,8825,31435,DOM,False
23701,44522,8825,31435,DOM,False
7736,77640,8825,57189,DOM,False
72006,44522,8825,57189,DOM,False
3431,44522,8825,57189,DOM,False
43816,34188,8825,31435,DOM,False
68397,44522,8825,57189,DOM,False
23108,44522,8825,57189,DOM,False
36200,77640,8825,57189,DOM,False
27919,44522,8825,31435,DOM,False
51978,44522,8825,60761,DOM,False
46266,44522,8825,57189,DOM,False
33820,44522,8825,60761,DOM,False
57491,77618,8825,31435,DOM,False
72277,44522,8825,60761,DOM,False
7142,44522,8825,60761,DOM,False
30221,44522,8825,60761,DOM,False
74579,32888,8825,31435,DI,False
19024,32888,8825,60761,DI,False
54167,32888,8825,60761,DI,False
17047,32888,8825,31435,DI,False
67972,3155,8825,31435,DOM,False
34661,32888,8825,31435,DI,False
27484,3155,8825,31435,DOM,False
3754,3155,8825,31435,DOM,False
80377,32888,8825,31435,DI,False
6670,32888,8825,57189,DI,False
55907,32888,8825,57189,DI,False
14436,32888,8825,31435,DI,False
16353,32888,8825,60761,DI,False
62864,32888,8825,60761,DI,False
32053,32888,8825,60761,DI,False
32964,32888,8825,60761,DI,False
49840,32888,8825,60761,DI,False
64120,32888,8825,60761,DI,False
37974,32888,8825,60761,DI,False
26685,32888,8825,60761,DI,False
40025,71192,8825,60761,DOM,False
23517,71192,8825,60761,DOM,False
49377,32888,8825,31435,DI,False
2267,16122,8825,60761,DI,False
18795,16122,8825,60761,DI,False
70311,32888,8825,60761,DI,False
36749,32888,8825,60761,DI,False
61943,32888,8825,57189,DI,False
39324,71192,8825,31435,DOM,False
11558,32888,8825,60761,DI,False
54948,32888,8825,57189,DI,False
50591,32888,8825,60761,DI,False
30185,32888,8825,60761,DI,False
59086,32888,8825,60761,DI,False
65548,32888,8825,60761,DI,False
4326,71192,8825,31435,DOM,False
32351,71192,8825,31435,DOM,False
17412,32888,8825,60761,DI,False
38185,71192,8825,60761,DOM,False
73055,41380,8825,57189,DI,False
66147,32888,8825,60761,DI,False
77280,71192,8825,60761,DOM,False
4189,71192,8825,60761,DOM,False
46259,3155,8825,31435,DOM,False
58798,71192,8825,31435,DOM,False
38558,71192,8825,31435,DOM,False
45280,32888,8825,60761,DI,False
57906,32888,8825,60761,DI,False
38154,32888,8825,60761,DI,False
50913,71192,8825,60761,DOM,False
7590,71192,8825,60761,DOM,False
42073,32888,8825,60761,DI,False
64614,32888,8825,60761,DI,False
63902,71192,8825,60761,DOM,False
9142,71192,8825,31435,DOM,False
30337,32888,8825,31435,DI,False
38204,71192,8825,60761,DOM,False
14208,32888,8825,60761,DI,False
78173,71192,8825,60761,DOM,False
54847,32888,8825,60761,DI,False
46479,32888,8825,60761,DI,False
22288,32888,8825,31435,DI,False
51690,32888,8825,31435,DI,False
44805,32888,8825,60761,DI,False
23213,32888,8825,60761,DI,False
157,32888,8825,60761,DI,False
32773,32888,8825,60761,DI,False
12391,32888,8825,60761,DI,False
33401,32888,8825,60761,DI,False
13924,32888,8825,60761,DI,False
33056,32888,8825,60761,DI,False
7532,32888,8825,60761,DI,False
20399,32888,8825,60761,DI,False
19521,8073,8825,31435,DI,False
63346,32888,8825,60761,DI,False
50305,64094,8825,57189,DOM,False
7578,71192,8825,60761,DOM,False
65421,32888,8825,60761,DI,False
51657,32888,8825,60761,DI,False
18175,32888,8825,60761,DI,False
62489,71192,8825,60761,DOM,False
58361,64094,8825,31435,DOM,False
79265,64094,8825,31435,DOM,False
24909,64094,8825,31435,DOM,False
72078,64094,8825,31435,DOM,False
18213,54959,8825,31435,DOM,False
22734,25131,8825,31435,DOM,False
11364,25131,8825,31435,DOM,False
59938,64094,8825,31435,DOM,False
51949,54959,8825,31435,DOM,False
7022,25131,8825,31435,DOM,False
20603,57533,8825,31435,DOM,False
21561,25131,8825,57189,DOM,False
52292,54959,8825,31435,DOM,False
26220,54959,8825,31435,DOM,False
22768,25131,8825,31435,DOM,False
18794,54959,8825,31435,DOM,False
44142,54959,8825,57189,DOM,False
17637,64094,8825,57189,DOM,False
57790,57533,8825,31435,DOM,False
33285,64094,8825,31435,DOM,False
70445,64094,8825,31435,DOM,False
45225,64094,8825,57189,DOM,False
61260,64094,8825,31435,DOM,False
24109,54959,8825,31435,DOM,False
58053,64094,8825,57189,DOM,False
44375,64094,8825,31435,DOM,False
39140,25131,8825,31435,DOM,False
64052,64094,8825,57189,DOM,False
76063,54959,8825,31435,DOM,False
67194,54959,8825,57189,DOM,False
18871,64094,8825,31435,DOM,False
17779,25131,8825,31435,DOM,False
61205,25131,8825,31435,DOM,False
56594,64094,8825,60761,DOM,False
39548,50756,8825,60761,DOM,False
75674,50756,8825,60761,DOM,False
64069,13194,8825,57189,DOM,False
23748,50756,8825,60761,DOM,False
39189,25131,8825,31435,DOM,False
62349,25131,8825,31435,DOM,False
33197,25131,8825,31435,DOM,False
23161,64094,8825,31435,DOM,False
66159,64094,8825,31435,DOM,False
41147,54959,8825,31435,DOM,False
339,57533,8825,57189,DOM,False
1605,54959,8825,57189,DOM,False
